null1,null2,bsA
-95078.002179,-95078.002179,-95077.771781
-95599.142326,-95599.142325,-95599.142334
-94335.542071,-94334.928098,-94334.640350
-94646.846210,-94646.795677,-94646.126647
-93817.554515,-93817.556015,-93816.418967
-95703.383472,-95703.383471,-95703.383473
-95924.169205,-95924.139214,-95923.964095
-94610.726434,-94610.726491,-94610.726529
-94087.370078,-94087.179592,-94087.179592
-93991.020082,-93989.525488,-93989.088199
-94379.527997,-94379.520860,-94379.370459
-94895.072829,-94895.073046,-94895.073207
-94599.441372,-94599.441373,-94598.343378
-95809.667189,-95809.667186,-95809.666654
-94648.716108,-94648.716110,-94648.716109
-94659.970215,-94659.967444,-94659.970212
-95467.014342,-95466.996250,-95466.420603
-94269.321269,-94269.194061,-94269.015061
-94175.469354,-94175.039130,-94175.068905
-94683.520736,-94683.472009,-94683.471348
-95911.588984,-95911.349092,-95911.349092
-95020.842714,-95020.592499,-95019.521083
-94667.493505,-94666.098134,-94666.098134
-95046.697940,-95046.677836,-95046.365726
-93172.794726,-93172.794701,-93172.241072
-95685.739320,-95685.499739,-95685.496181
