null1,null2,bsA
-81209.439055,-81208.930431,-81208.929687
-80460.375554,-80460.375567,-80460.375571
-80572.218590,-80570.479912,-80569.924920
-80637.218161,-80637.218161,-80637.218161
-80211.530012,-80211.530012,-80211.530012
-81244.951981,-81244.042916,-81243.988110
-81158.770418,-81158.306100,-81158.090730
-80927.170068,-80924.647822,-80924.172942
-80748.100203,-80748.100203,-80748.100203
-80044.167856,-80044.167856,-80044.167857
-80402.349340,-80402.270423,-80402.269726
-81356.755319,-81356.140168,-81356.140168
-80321.301157,-80321.301157,-80321.301157
-80753.573451,-80751.385846,-80750.446114
-81321.972701,-81321.870618,-81321.626566
-81195.856944,-81195.856945,-81195.856945
-81005.365442,-81005.094375,-81005.008874
-81092.552568,-81092.552568,-81092.552568
-81254.850563,-81254.850563,-81254.850563
-81402.933324,-81402.883801,-81402.585801
-80624.360325,-80624.360325,-80624.360325
-80935.878587,-80935.844566,-80935.801093
-80575.520132,-80575.520133,-80575.520132
-80597.028707,-80596.063695,-80594.757781
-80944.111201,-80944.111201,-80944.111201
-80741.275697,-80740.601661,-80740.581276
-80554.418871,-80554.418871,-80554.418871
-79965.109538,-79965.109538,-79965.109538
-81062.316829,-81062.316829,-81062.316829
-80582.825579,-80582.825579,-80582.825579
-81002.708177,-81001.993625,-81001.489747
-80905.128717,-80904.745176,-80904.745176
-80739.321177,-80739.321177,-80739.321177
-81177.145618,-81177.145619,-81177.145618
-80726.271125,-80726.045365,-80726.024280
-81531.240140,-81531.240141,-81531.240141
-80736.531711,-80736.478914,-80735.421671
-80400.068921,-80400.068922,-80400.068921
-81198.360606,-81198.350835,-81198.350835
-81448.260657,-81448.260648,-81448.260648
-80654.043033,-80653.605879,-80653.491408
-81290.758830,-81290.758830,-81290.758830
-80948.017974,-80945.534505,-80942.751494
-81522.138112,-81522.138102,-81522.138102
-81085.582731,-81085.580108,-81085.453384
-80589.555492,-80589.555492,-80589.555492
-80729.384788,-80729.384789,-80729.384788
-80568.458308,-80568.458308,-80568.458308
-80846.858183,-80846.858177,-80846.858177
-80761.567494,-80761.567494,-80761.567494
-80829.860863,-80827.805903,-80827.779758
-80828.039898,-80827.141488,-80826.673247
-81575.435235,-81575.108062,-81575.027480
-80922.165369,-80922.165369,-80922.165370
-80955.898478,-80955.898478,-80955.898478
-80935.092220,-80935.092220,-80934.132767
-80271.009168,-80271.009168,-80271.009168
-80882.107240,-80881.023400,-80881.023400
-80983.654592,-80982.550675,-80982.339337
-80358.966438,-80357.968637,-80357.847982
-81081.300603,-81079.748347,-81079.741536
-81146.918534,-81144.405901,-81142.740094
-79936.752298,-79936.752298,-79936.752298
-81035.699518,-81035.677309,-81032.877179
-81157.040566,-81157.040566,-81157.040566
-80871.317420,-80870.513638,-80867.901095
-80654.946022,-80654.946022,-80654.946022
-81136.457005,-81136.457005,-81136.457005
-81158.702401,-81158.690259,-81158.665463
-81085.100281,-81085.100281,-81085.100281
-80712.287153,-80712.285569,-80712.285434
-80102.383099,-80101.485538,-80101.485538
-81047.872116,-81047.869135,-81047.804292
-80834.533903,-80834.289562,-80834.289562
-80964.092929,-80964.092929,-80964.092929
-80702.331031,-80702.304071,-80702.304071
-81160.020256,-81158.438076,-81157.668349
-81069.429166,-81068.389158,-81068.389158
-80625.905050,-80625.399596,-80625.302061
-80920.827356,-80919.348939,-80919.163104
-81176.742121,-81176.742121,-81176.742121
-80748.825912,-80748.515831,-80747.348105
-80997.992926,-80997.505865,-80996.910647
-81042.222379,-81042.222379,-81042.222379
-80707.070155,-80706.538057,-80706.394378
-81391.254000,-81391.254001,-81391.254001
-80544.031533,-80542.567026,-80542.539907
-80818.335629,-80816.894062,-80816.894062
-80868.369998,-80868.369998,-80868.369998
-80927.582809,-80927.242093,-80927.233934
-81278.756934,-81278.070765,-81276.615660
-80437.451333,-80437.451334,-80437.451334
-80773.909299,-80773.830674,-80773.830674
-80601.920011,-80601.801062,-80601.670572
-80968.453038,-80968.331965,-80968.331965
-81003.307248,-81003.307248,-81003.307248
-81004.304967,-81004.304967,-81004.304967
-80770.992547,-80770.992547,-80770.992547
-80509.190599,-80509.016092,-80508.926806
-80524.774375,-80522.717958,-80522.717958
-81241.832474,-81241.832474,-81241.832474
-80274.108864,-80274.100075,-80272.417861
-81037.525161,-81037.208305,-81036.905996
-80064.687780,-80064.687793,-80064.687781
-80950.636668,-80950.636668,-80950.636668
-81660.203892,-81659.393057,-81659.393057
-80707.728866,-80707.442709,-80706.695611
-80660.635886,-80660.350692,-80660.350692
-80615.502467,-80615.502467,-80615.502467
-81316.611590,-81316.588704,-81315.796074
-80453.887761,-80453.887761,-80453.887761
-81598.472584,-81598.085027,-81597.778213
-80951.771992,-80950.746988,-80950.746988
-80605.800244,-80605.792779,-80605.039939
-80809.887282,-80809.887282,-80809.887282
-81365.866776,-81365.866776,-81365.866776
-81047.893941,-81047.893941,-81047.893941
