p0,p1,p2a,p2b,w0_b,w1_b,w2a_b,w2b_b,w0_f,w1_f,w2a_f,w2b_f
0.682270,0.179850,0.109110,0.028760,0.287620,1.000000,0.287620,1.000000,0.287620,1.000000,1.000000,1.000000
0.718400,0.197260,0.066170,0.018170,0.306830,1.000000,0.306830,1.000000,0.306830,1.000000,1.054860,1.054860
0.722320,0.158890,0.097380,0.021420,0.305590,1.000000,0.305590,1.000000,0.305590,1.000000,1.134590,1.134590
0.693650,0.165650,0.113580,0.027120,0.294280,1.000000,0.294280,1.000000,0.294280,1.000000,1.000000,1.000000
0.750450,0.155520,0.077890,0.016140,0.312700,1.000000,0.312700,1.000000,0.312700,1.000000,1.000000,1.000000
0.711940,0.155100,0.109170,0.023790,0.315700,1.000000,0.315700,1.000000,0.315700,1.000000,1.000000,1.000000
0.631040,0.155560,0.171190,0.042200,0.286810,1.000000,0.286810,1.000000,0.286810,1.000000,1.098470,1.098470
0.736250,0.214910,0.037800,0.011030,0.286760,1.000000,0.286760,1.000000,0.286760,1.000000,1.000000,1.000000
0.798090,0.172860,0.023880,0.005170,0.313310,1.000000,0.313310,1.000000,0.313310,1.000000,4.244330,4.244330
0.745530,0.141710,0.094750,0.018010,0.315950,1.000000,0.315950,1.000000,0.315950,1.000000,1.000000,1.000000
0.725800,0.163690,0.090180,0.020340,0.313260,1.000000,0.313260,1.000000,0.313260,1.000000,1.073540,1.073540
0.677320,0.179150,0.113510,0.030020,0.296190,1.000000,0.296190,1.000000,0.296190,1.000000,1.000000,1.000000
0.794190,0.176700,0.023810,0.005300,0.320280,1.000000,0.320280,1.000000,0.320280,1.000000,3.234370,3.234370
0.704220,0.176910,0.095000,0.023870,0.301440,1.000000,0.301440,1.000000,0.301440,1.000000,1.000000,1.000000
0.700960,0.184300,0.090860,0.023890,0.302290,1.000000,0.302290,1.000000,0.302290,1.000000,1.000000,1.000000
0.774600,0.185530,0.032170,0.007710,0.325840,1.000000,0.325840,1.000000,0.325840,1.000000,2.552090,2.552090
0.681500,0.169800,0.119040,0.029660,0.293860,1.000000,0.293860,1.000000,0.293860,1.000000,1.000000,1.000000
0.738430,0.190220,0.056730,0.014610,0.306980,1.000000,0.306980,1.000000,0.306980,1.000000,1.000000,1.000000
0.674920,0.178320,0.116090,0.030670,0.314640,1.000000,0.314640,1.000000,0.314640,1.000000,1.000000,1.000000
0.713560,0.168900,0.095040,0.022500,0.287140,1.000000,0.287140,1.000000,0.287140,1.000000,1.190430,1.190430
0.662570,0.195640,0.109460,0.032320,0.288590,1.000000,0.288590,1.000000,0.288590,1.000000,1.000000,1.000000
0.713680,0.168840,0.095010,0.022480,0.307530,1.000000,0.307530,1.000000,0.307530,1.000000,1.000000,1.000000
0.690750,0.200680,0.084130,0.024440,0.289770,1.000000,0.289770,1.000000,0.289770,1.000000,1.000000,1.000000
0.692430,0.182320,0.099150,0.026110,0.288170,1.000000,0.288170,1.000000,0.288170,1.000000,1.000000,1.000000
0.723920,0.202290,0.057670,0.016110,0.304810,1.000000,0.304810,1.000000,0.304810,1.000000,1.000000,1.000000
0.710700,0.181820,0.085590,0.021900,0.291300,1.000000,0.291300,1.000000,0.291300,1.000000,1.333370,1.333370
0.729370,0.151440,0.098700,0.020490,0.309060,1.000000,0.309060,1.000000,0.309060,1.000000,1.000000,1.000000
0.677870,0.162360,0.128900,0.030870,0.304150,1.000000,0.304150,1.000000,0.304150,1.000000,1.000000,1.000000
